filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
frame34.png,1267020,{},6,4,"{""name"":""rect"",""x"":815,""y"":483,""width"":98,""height"":95}","{""model"":""0""}"
frame34.png,1267020,{},6,5,"{""name"":""rect"",""x"":999,""y"":438,""width"":96,""height"":96}","{""model"":""0""}"
frame35.png,1275970,{},7,0,"{""name"":""rect"",""x"":625,""y"":252,""width"":106,""height"":111}","{""model"":""1""}"
frame35.png,1275970,{},7,1,"{""name"":""rect"",""x"":909,""y"":174,""width"":134,""height"":126}","{""model"":""1""}"
frame35.png,1275970,{},7,2,"{""name"":""rect"",""x"":655,""y"":386,""width"":105,""height"":104}","{""model"":""1""}"
frame35.png,1275970,{},7,3,"{""name"":""rect"",""x"":786,""y"":360,""width"":116,""height"":114}","{""model"":""1""}"
frame35.png,1275970,{},7,4,"{""name"":""rect"",""x"":935,""y"":335,""width"":125,""height"":109}","{""model"":""1""}"
frame35.png,1275970,{},7,5,"{""name"":""rect"",""x"":813,""y"":503,""width"":120,""height"":106}","{""model"":""1""}"
frame35.png,1275970,{},7,6,"{""name"":""rect"",""x"":964,""y"":483,""width"":126,""height"":111}","{""model"":""1""}"
frame36.png,1245505,{},6,0,"{""name"":""rect"",""x"":437,""y"":245,""width"":82,""height"":81}","{""model"":""0""}"
frame36.png,1245505,{},6,1,"{""name"":""rect"",""x"":599,""y"":238,""width"":87,""height"":82}","{""model"":""0""}"
frame36.png,1245505,{},6,2,"{""name"":""rect"",""x"":351,""y"":339,""width"":82,""height"":80}","{""model"":""0""}"
frame36.png,1245505,{},6,3,"{""name"":""rect"",""x"":433,""y"":414,""width"":88,""height"":91}","{""model"":""0""}"
frame36.png,1245505,{},6,4,"{""name"":""rect"",""x"":602,""y"":409,""width"":91,""height"":91}","{""model"":""0""}"
frame36.png,1245505,{},6,5,"{""name"":""rect"",""x"":687,""y"":315,""width"":91,""height"":95}","{""model"":""0""}"
frame37.png,1342416,{},7,0,"{""name"":""rect"",""x"":445,""y"":227,""width"":81,""height"":80}","{""model"":""1""}"
frame37.png,1342416,{},7,1,"{""name"":""rect"",""x"":664,""y"":196,""width"":85,""height"":81}","{""model"":""1""}"
frame37.png,1342416,{},7,2,"{""name"":""rect"",""x"":455,""y"":330,""width"":86,""height"":88}","{""model"":""1""}"
frame37.png,1342416,{},7,3,"{""name"":""rect"",""x"":560,""y"":316,""width"":86,""height"":86}","{""model"":""1""}"
frame37.png,1342416,{},7,4,"{""name"":""rect"",""x"":671,""y"":303,""width"":86,""height"":86}","{""model"":""1""}"
frame37.png,1342416,{},7,5,"{""name"":""rect"",""x"":573,""y"":430,""width"":85,""height"":80}","{""model"":""1""}"
frame37.png,1342416,{},7,6,"{""name"":""rect"",""x"":685,""y"":417,""width"":84,""height"":85}","{""model"":""1""}"
frame38.png,1234356,{},6,0,"{""name"":""rect"",""x"":210,""y"":223,""width"":75,""height"":85}","{""model"":""0""}"
frame38.png,1234356,{},6,1,"{""name"":""rect"",""x"":319,""y"":214,""width"":91,""height"":83}","{""model"":""0""}"
frame38.png,1234356,{},6,2,"{""name"":""rect"",""x"":206,""y"":341,""width"":82,""height"":86}","{""model"":""0""}"
frame38.png,1234356,{},6,3,"{""name"":""rect"",""x"":441,""y"":322,""width"":86,""height"":88}","{""model"":""0""}"
frame38.png,1234356,{},6,4,"{""name"":""rect"",""x"":322,""y"":452,""width"":89,""height"":89}","{""model"":""0""}"
frame38.png,1234356,{},6,5,"{""name"":""rect"",""x"":443,""y"":443,""width"":85,""height"":91}","{""model"":""0""}"
frame39.png,1346351,{},7,0,"{""name"":""rect"",""x"":541,""y"":243,""width"":80,""height"":78}","{""model"":""1""}"
frame39.png,1346351,{},7,1,"{""name"":""rect"",""x"":757,""y"":215,""width"":86,""height"":82}","{""model"":""1""}"
frame39.png,1346351,{},7,2,"{""name"":""rect"",""x"":547,""y"":348,""width"":85,""height"":85}","{""model"":""1""}"
frame39.png,1346351,{},7,3,"{""name"":""rect"",""x"":654,""y"":335,""width"":88,""height"":85}","{""model"":""1""}"
frame39.png,1346351,{},7,4,"{""name"":""rect"",""x"":768,""y"":326,""width"":81,""height"":78}","{""model"":""1""}"
frame39.png,1346351,{},7,5,"{""name"":""rect"",""x"":663,""y"":443,""width"":89,""height"":87}","{""model"":""1""}"
frame39.png,1346351,{},7,6,"{""name"":""rect"",""x"":779,""y"":431,""width"":80,""height"":82}","{""model"":""1""}"
frame40.png,1325549,{},6,0,"{""name"":""rect"",""x"":68,""y"":348,""width"":92,""height"":101}","{""model"":""0""}"
frame40.png,1325549,{},6,1,"{""name"":""rect"",""x"":206,""y"":333,""width"":103,""height"":98}","{""model"":""0""}"
frame40.png,1325549,{},6,2,"{""name"":""rect"",""x"":82,""y"":490,""width"":102,""height"":103}","{""model"":""0""}"
frame40.png,1325549,{},6,3,"{""name"":""rect"",""x"":368,""y"":458,""width"":105,""height"":107}","{""model"":""0""}"
frame40.png,1325549,{},6,4,"{""name"":""rect"",""x"":236,""y"":627,""width"":105,""height"":92}","{""model"":""0""}"
frame40.png,1325549,{},6,5,"{""name"":""rect"",""x"":384,""y"":615,""width"":96,""height"":97}","{""model"":""0""}"
frame41.png,1356151,{},7,0,"{""name"":""rect"",""x"":387,""y"":52,""width"":88,""height"":85}","{""model"":""1""}"
frame41.png,1356151,{},7,1,"{""name"":""rect"",""x"":615,""y"":51,""width"":86,""height"":84}","{""model"":""1""}"
frame41.png,1356151,{},7,2,"{""name"":""rect"",""x"":383,""y"":157,""width"":86,""height"":89}","{""model"":""1""}"
frame41.png,1356151,{},7,3,"{""name"":""rect"",""x"":489,""y"":165,""width"":93,""height"":81}","{""model"":""1""}"
frame41.png,1356151,{},7,4,"{""name"":""rect"",""x"":606,""y"":159,""width"":92,""height"":90}","{""model"":""1""}"
frame41.png,1356151,{},7,5,"{""name"":""rect"",""x"":491,""y"":270,""width"":91,""height"":91}","{""model"":""1""}"
frame41.png,1356151,{},7,6,"{""name"":""rect"",""x"":605,""y"":275,""width"":88,""height"":86}","{""model"":""1""}"
frame42.png,1358003,{},6,0,"{""name"":""rect"",""x"":330,""y"":283,""width"":97,""height"":100}","{""model"":""0""}"
frame42.png,1358003,{},6,1,"{""name"":""rect"",""x"":467,""y"":235,""width"":107,""height"":104}","{""model"":""0""}"
frame42.png,1358003,{},6,2,"{""name"":""rect"",""x"":367,""y"":417,""width"":110,""height"":115}","{""model"":""0""}"
frame42.png,1358003,{},6,3,"{""name"":""rect"",""x"":648,""y"":333,""width"":117,""height"":108}","{""model"":""0""}"
frame42.png,1358003,{},6,4,"{""name"":""rect"",""x"":550,""y"":524,""width"":113,""height"":101}","{""model"":""0""}"
frame42.png,1358003,{},6,5,"{""name"":""rect"",""x"":692,""y"":474,""width"":110,""height"":109}","{""model"":""0""}"
frame43.png,1352156,{},7,0,"{""name"":""rect"",""x"":23,""y"":173,""width"":92,""height"":89}","{""model"":""1""}"
frame43.png,1352156,{},7,1,"{""name"":""rect"",""x"":249,""y"":146,""width"":86,""height"":88}","{""model"":""1""}"
frame43.png,1352156,{},7,2,"{""name"":""rect"",""x"":38,""y"":292,""width"":86,""height"":85}","{""model"":""1""}"
frame43.png,1352156,{},7,3,"{""name"":""rect"",""x"":140,""y"":273,""width"":92,""height"":87}","{""model"":""1""}"
frame43.png,1352156,{},7,4,"{""name"":""rect"",""x"":261,""y"":262,""width"":92,""height"":83}","{""model"":""1""}"
frame43.png,1352156,{},7,5,"{""name"":""rect"",""x"":154,""y"":384,""width"":91,""height"":87}","{""model"":""1""}"
frame43.png,1352156,{},7,6,"{""name"":""rect"",""x"":274,""y"":376,""width"":82,""height"":81}","{""model"":""1""}"
frame44.png,1359801,{},6,0,"{""name"":""rect"",""x"":506,""y"":395,""width"":103,""height"":99}","{""model"":""0""}"
frame44.png,1359801,{},6,1,"{""name"":""rect"",""x"":699,""y"":311,""width"":108,""height"":106}","{""model"":""0""}"
frame44.png,1359801,{},6,2,"{""name"":""rect"",""x"":836,""y"":371,""width"":113,""height"":107}","{""model"":""0""}"
frame44.png,1359801,{},6,3,"{""name"":""rect"",""x"":778,""y"":511,""width"":114,""height"":107}","{""model"":""0""}"
frame44.png,1359801,{},6,4,"{""name"":""rect"",""x"":581,""y"":586,""width"":113,""height"":109}","{""model"":""0""}"
frame44.png,1359801,{},6,5,"{""name"":""rect"",""x"":448,""y"":533,""width"":107,""height"":105}","{""model"":""0""}"
frame45.png,1351867,{},7,0,"{""name"":""rect"",""x"":31,""y"":76,""width"":90,""height"":92}","{""model"":""1""}"
frame45.png,1351867,{},7,1,"{""name"":""rect"",""x"":257,""y"":59,""width"":89,""height"":87}","{""model"":""1""}"
frame45.png,1351867,{},7,2,"{""name"":""rect"",""x"":42,""y"":192,""width"":89,""height"":87}","{""model"":""1""}"
frame45.png,1351867,{},7,3,"{""name"":""rect"",""x"":147,""y"":184,""width"":94,""height"":84}","{""model"":""1""}"
frame45.png,1351867,{},7,4,"{""name"":""rect"",""x"":267,""y"":169,""width"":89,""height"":89}","{""model"":""1""}"
frame45.png,1351867,{},7,5,"{""name"":""rect"",""x"":158,""y"":293,""width"":91,""height"":89}","{""model"":""1""}"
frame45.png,1351867,{},7,6,"{""name"":""rect"",""x"":278,""y"":286,""width"":89,""height"":84}","{""model"":""1""}"
frame46.png,1324057,{},6,0,"{""name"":""rect"",""x"":803,""y"":209,""width"":111,""height"":111}","{""model"":""0""}"
frame46.png,1324057,{},6,1,"{""name"":""rect"",""x"":958,""y"":202,""width"":114,""height"":112}","{""model"":""0""}"
frame46.png,1324057,{},6,2,"{""name"":""rect"",""x"":663,""y"":372,""width"":107,""height"":106}","{""model"":""0""}"
frame46.png,1324057,{},6,3,"{""name"":""rect"",""x"":973,""y"":354,""width"":107,""height"":117}","{""model"":""0""}"
frame46.png,1324057,{},6,4,"{""name"":""rect"",""x"":672,""y"":521,""width"":111,""height"":110}","{""model"":""0""}"
frame46.png,1324057,{},6,5,"{""name"":""rect"",""x"":822,""y"":512,""width"":114,""height"":115}","{""model"":""0""}"
frame47.png,1361767,{},7,0,"{""name"":""rect"",""x"":722,""y"":244,""width"":84,""height"":85}","{""model"":""1""}"
frame47.png,1361767,{},7,1,"{""name"":""rect"",""x"":941,""y"":231,""width"":89,""height"":83}","{""model"":""1""}"
frame47.png,1361767,{},7,2,"{""name"":""rect"",""x"":730,""y"":353,""width"":82,""height"":85}","{""model"":""1""}"
frame47.png,1361767,{},7,3,"{""name"":""rect"",""x"":831,""y"":348,""width"":89,""height"":84}","{""model"":""1""}"
frame47.png,1361767,{},7,4,"{""name"":""rect"",""x"":944,""y"":343,""width"":87,""height"":79}","{""model"":""1""}"
frame47.png,1361767,{},7,5,"{""name"":""rect"",""x"":840,""y"":458,""width"":85,""height"":84}","{""model"":""1""}"
frame47.png,1361767,{},7,6,"{""name"":""rect"",""x"":951,""y"":452,""width"":88,""height"":82}","{""model"":""1""}"
frame48.png,1363098,{},6,0,"{""name"":""rect"",""x"":699,""y"":191,""width"":108,""height"":107}","{""model"":""0""}"
frame48.png,1363098,{},6,1,"{""name"":""rect"",""x"":842,""y"":236,""width"":113,""height"":110}","{""model"":""0""}"
frame48.png,1363098,{},6,2,"{""name"":""rect"",""x"":800,""y"":381,""width"":106,""height"":108}","{""model"":""0""}"
frame48.png,1363098,{},6,3,"{""name"":""rect"",""x"":609,""y"":478,""width"":112,""height"":108}","{""model"":""0""}"
frame48.png,1363098,{},6,4,"{""name"":""rect"",""x"":473,""y"":433,""width"":106,""height"":108}","{""model"":""0""}"
frame48.png,1363098,{},6,5,"{""name"":""rect"",""x"":514,""y"":287,""width"":106,""height"":104}","{""model"":""0""}"
frame49.png,1325545,{},7,0,"{""name"":""rect"",""x"":510,""y"":221,""width"":82,""height"":78}","{""model"":""1""}"
frame49.png,1325545,{},7,1,"{""name"":""rect"",""x"":728,""y"":204,""width"":87,""height"":80}","{""model"":""1""}"
frame49.png,1325545,{},7,2,"{""name"":""rect"",""x"":518,""y"":328,""width"":85,""height"":83}","{""model"":""1""}"
frame49.png,1325545,{},7,3,"{""name"":""rect"",""x"":619,""y"":317,""width"":87,""height"":88}","{""model"":""1""}"
frame49.png,1325545,{},7,4,"{""name"":""rect"",""x"":731,""y"":311,""width"":84,""height"":84}","{""model"":""1""}"
frame49.png,1325545,{},7,5,"{""name"":""rect"",""x"":630,""y"":431,""width"":82,""height"":76}","{""model"":""1""}"
frame49.png,1325545,{},7,6,"{""name"":""rect"",""x"":737,""y"":423,""width"":89,""height"":79}","{""model"":""1""}"
frame50.png,1364829,{},6,0,"{""name"":""rect"",""x"":616,""y"":221,""width"":106,""height"":105}","{""model"":""0""}"
frame50.png,1364829,{},6,1,"{""name"":""rect"",""x"":822,""y"":171,""width"":116,""height"":114}","{""model"":""0""}"
frame50.png,1364829,{},6,2,"{""name"":""rect"",""x"":951,""y"":255,""width"":111,""height"":114}","{""model"":""0""}"
frame50.png,1364829,{},6,3,"{""name"":""rect"",""x"":864,""y"":386,""width"":115,""height"":112}","{""model"":""0""}"
frame50.png,1364829,{},6,4,"{""name"":""rect"",""x"":658,""y"":427,""width"":112,""height"":111}","{""model"":""0""}"
frame50.png,1364829,{},6,5,"{""name"":""rect"",""x"":535,""y"":350,""width"":107,""height"":105}","{""model"":""0""}"
frame51.png,1326449,{},7,0,"{""name"":""rect"",""x"":507,""y"":217,""width"":85,""height"":87}","{""model"":""1""}"
frame51.png,1326449,{},7,1,"{""name"":""rect"",""x"":731,""y"":201,""width"":85,""height"":81}","{""model"":""1""}"
frame51.png,1326449,{},7,2,"{""name"":""rect"",""x"":518,""y"":328,""width"":83,""height"":81}","{""model"":""1""}"
frame51.png,1326449,{},7,3,"{""name"":""rect"",""x"":619,""y"":318,""width"":89,""height"":85}","{""model"":""1""}"
frame51.png,1326449,{},7,4,"{""name"":""rect"",""x"":733,""y"":311,""width"":86,""height"":82}","{""model"":""1""}"
frame51.png,1326449,{},7,5,"{""name"":""rect"",""x"":629,""y"":430,""width"":86,""height"":81}","{""model"":""1""}"
frame51.png,1326449,{},7,6,"{""name"":""rect"",""x"":742,""y"":420,""width"":81,""height"":84}","{""model"":""1""}"
frame52.png,1364277,{},6,0,"{""name"":""rect"",""x"":486,""y"":199,""width"":106,""height"":104}","{""model"":""0""}"
frame52.png,1364277,{},6,1,"{""name"":""rect"",""x"":632,""y"":185,""width"":114,""height"":104}","{""model"":""0""}"
frame52.png,1364277,{},6,2,"{""name"":""rect"",""x"":497,""y"":349,""width"":112,""height"":104}","{""model"":""0""}"
frame52.png,1364277,{},6,3,"{""name"":""rect"",""x"":794,""y"":320,""width"":117,""height"":109}","{""model"":""0""}"
frame52.png,1364277,{},6,4,"{""name"":""rect"",""x"":654,""y"":484,""width"":113,""height"":103}","{""model"":""0""}"
frame52.png,1364277,{},6,5,"{""name"":""rect"",""x"":805,""y"":471,""width"":114,""height"":109}","{""model"":""0""}"
frame53.png,1355303,{},6,0,"{""name"":""rect"",""x"":128,""y"":352,""width"":104,""height"":103}","{""model"":""0""}"
frame53.png,1355303,{},6,1,"{""name"":""rect"",""x"":274,""y"":313,""width"":100,""height"":108}","{""model"":""0""}"
frame53.png,1355303,{},6,2,"{""name"":""rect"",""x"":165,""y"":489,""width"":100,""height"":103}","{""model"":""0""}"
frame53.png,1355303,{},6,3,"{""name"":""rect"",""x"":447,""y"":421,""width"":108,""height"":107}","{""model"":""0""}"
frame53.png,1355303,{},6,4,"{""name"":""rect"",""x"":333,""y"":605,""width"":107,""height"":98}","{""model"":""0""}"
frame53.png,1355303,{},6,5,"{""name"":""rect"",""x"":478,""y"":568,""width"":104,""height"":110}","{""model"":""0""}"
frame54.png,1351654,{},6,0,"{""name"":""rect"",""x"":220,""y"":196,""width"":107,""height"":105}","{""model"":""0""}"
frame54.png,1351654,{},6,1,"{""name"":""rect"",""x"":365,""y"":192,""width"":109,""height"":108}","{""model"":""0""}"
frame54.png,1351654,{},6,2,"{""name"":""rect"",""x"":375,""y"":336,""width"":109,""height"":112}","{""model"":""0""}"
frame54.png,1351654,{},6,3,"{""name"":""rect"",""x"":89,""y"":347,""width"":100,""height"":109}","{""model"":""0""}"
frame54.png,1351654,{},6,4,"{""name"":""rect"",""x"":93,""y"":500,""width"":108,""height"":106}","{""model"":""0""}"
frame54.png,1351654,{},6,5,"{""name"":""rect"",""x"":235,""y"":495,""width"":109,""height"":109}","{""model"":""0""}"
frame55.png,1362432,{},6,0,"{""name"":""rect"",""x"":468,""y"":293,""width"":108,""height"":111}","{""model"":""0""}"
frame55.png,1362432,{},6,1,"{""name"":""rect"",""x"":619,""y"":150,""width"":109,""height"":113}","{""model"":""0""}"
frame55.png,1362432,{},6,2,"{""name"":""rect"",""x"":770,""y"":151,""width"":112,""height"":109}","{""model"":""0""}"
frame55.png,1362432,{},6,3,"{""name"":""rect"",""x"":765,""y"":303,""width"":112,""height"":111}","{""model"":""0""}"
frame55.png,1362432,{},6,4,"{""name"":""rect"",""x"":610,""y"":448,""width"":115,""height"":113}","{""model"":""0""}"
frame55.png,1362432,{},6,5,"{""name"":""rect"",""x"":467,""y"":445,""width"":108,""height"":112}","{""model"":""0""}"
frame56.png,1358712,{},6,0,"{""name"":""rect"",""x"":668,""y"":228,""width"":112,""height"":113}","{""model"":""0""}"
frame56.png,1358712,{},6,1,"{""name"":""rect"",""x"":823,""y"":204,""width"":109,""height"":111}","{""model"":""0""}"
frame56.png,1358712,{},6,2,"{""name"":""rect"",""x"":848,""y"":359,""width"":111,""height"":104}","{""model"":""0""}"
frame56.png,1358712,{},6,3,"{""name"":""rect"",""x"":719,""y"":529,""width"":117,""height"":110}","{""model"":""0""}"
frame56.png,1358712,{},6,4,"{""name"":""rect"",""x"":574,""y"":553,""width"":111,""height"":109}","{""model"":""0""}"
frame56.png,1358712,{},6,5,"{""name"":""rect"",""x"":548,""y"":405,""width"":111,""height"":104}","{""model"":""0""}"
frame12_o.png,1177742,{},9,0,"{""name"":""rect"",""x"":334,""y"":57,""width"":173,""height"":166}","{""model"":""1""}"
frame12_o.png,1177742,{},9,1,"{""name"":""rect"",""x"":549,""y"":49,""width"":176,""height"":174}","{""model"":""1""}"
frame12_o.png,1177742,{},9,2,"{""name"":""rect"",""x"":777,""y"":39,""width"":169,""height"":174}","{""model"":""1""}"
frame12_o.png,1177742,{},9,3,"{""name"":""rect"",""x"":790,""y"":255,""width"":174,""height"":169}","{""model"":""1""}"
frame12_o.png,1177742,{},9,4,"{""name"":""rect"",""x"":793,""y"":482,""width"":168,""height"":175}","{""model"":""1""}"
frame12_o.png,1177742,{},9,5,"{""name"":""rect"",""x"":569,""y"":486,""width"":163,""height"":168}","{""model"":""1""}"
frame12_o.png,1177742,{},9,6,"{""name"":""rect"",""x"":347,""y"":498,""width"":167,""height"":160}","{""model"":""1""}"
frame12_o.png,1177742,{},9,7,"{""name"":""rect"",""x"":342,""y"":272,""width"":171,""height"":162}","{""model"":""1""}"
frame12_o.png,1177742,{},9,8,"{""name"":""rect"",""x"":563,""y"":262,""width"":163,""height"":170}","{""model"":""1""}"
frame11_o.png,1180100,{},9,0,"{""name"":""rect"",""x"":649,""y"":110,""width"":168,""height"":163}","{""model"":""1""}"
frame11_o.png,1180100,{},9,1,"{""name"":""rect"",""x"":1106,""y"":542,""width"":161,""height"":169}","{""model"":""1""}"
frame11_o.png,1180100,{},9,2,"{""name"":""rect"",""x"":872,""y"":536,""width"":173,""height"":168}","{""model"":""1""}"
frame11_o.png,1180100,{},9,3,"{""name"":""rect"",""x"":657,""y"":539,""width"":167,""height"":168}","{""model"":""1""}"
frame11_o.png,1180100,{},9,4,"{""name"":""rect"",""x"":649,""y"":317,""width"":172,""height"":165}","{""model"":""1""}"
frame11_o.png,1180100,{},9,5,"{""name"":""rect"",""x"":867,""y"":317,""width"":178,""height"":169}","{""model"":""1""}"
frame11_o.png,1180100,{},9,6,"{""name"":""rect"",""x"":1111,""y"":310,""width"":165,""height"":164}","{""model"":""1""}"
frame11_o.png,1180100,{},9,7,"{""name"":""rect"",""x"":1095,""y"":91,""width"":168,""height"":170}","{""model"":""1""}"
frame11_o.png,1180100,{},9,8,"{""name"":""rect"",""x"":863,""y"":97,""width"":179,""height"":170}","{""model"":""1""}"
frame10_o.png,1183207,{},9,0,"{""name"":""rect"",""x"":652,""y"":110,""width"":164,""height"":163}","{""model"":""1""}"
frame10_o.png,1183207,{},9,1,"{""name"":""rect"",""x"":867,""y"":99,""width"":177,""height"":175}","{""model"":""1""}"
frame10_o.png,1183207,{},9,2,"{""name"":""rect"",""x"":1089,""y"":94,""width"":174,""height"":163}","{""model"":""1""}"
frame10_o.png,1183207,{},9,3,"{""name"":""rect"",""x"":1110,""y"":306,""width"":164,""height"":172}","{""model"":""1""}"
frame10_o.png,1183207,{},9,4,"{""name"":""rect"",""x"":867,""y"":310,""width"":179,""height"":170}","{""model"":""1""}"
frame10_o.png,1183207,{},9,5,"{""name"":""rect"",""x"":653,""y"":313,""width"":169,""height"":172}","{""model"":""1""}"
frame10_o.png,1183207,{},9,6,"{""name"":""rect"",""x"":659,""y"":534,""width"":162,""height"":170}","{""model"":""1""}"
frame10_o.png,1183207,{},9,7,"{""name"":""rect"",""x"":875,""y"":534,""width"":171,""height"":169}","{""model"":""1""}"
frame10_o.png,1183207,{},9,8,"{""name"":""rect"",""x"":1108,""y"":544,""width"":157,""height"":163}","{""model"":""1""}"
frame9._o.png,1189532,{},9,0,"{""name"":""rect"",""x"":1,""y"":117,""width"":155,""height"":165}","{""model"":""1""}"
frame9._o.png,1189532,{},9,1,"{""name"":""rect"",""x"":198,""y"":109,""width"":175,""height"":168}","{""model"":""1""}"
frame9._o.png,1189532,{},9,2,"{""name"":""rect"",""x"":432,""y"":97,""width"":167,""height"":165}","{""model"":""1""}"
frame9._o.png,1189532,{},9,3,"{""name"":""rect"",""x"":448,""y"":309,""width"":168,""height"":169}","{""model"":""1""}"
frame9._o.png,1189532,{},9,4,"{""name"":""rect"",""x"":218,""y"":313,""width"":169,""height"":172}","{""model"":""1""}"
frame9._o.png,1189532,{},9,5,"{""name"":""rect"",""x"":0,""y"":327,""width"":169,""height"":160}","{""model"":""1""}"
frame9._o.png,1189532,{},9,6,"{""name"":""rect"",""x"":16,""y"":546,""width"":162,""height"":164}","{""model"":""1""}"
frame9._o.png,1189532,{},9,7,"{""name"":""rect"",""x"":230,""y"":543,""width"":169,""height"":161}","{""model"":""1""}"
frame9._o.png,1189532,{},9,8,"{""name"":""rect"",""x"":456,""y"":538,""width"":165,""height"":166}","{""model"":""1""}"
frame8._o.png,1149553,{},9,0,"{""name"":""rect"",""x"":10,""y"":19,""width"":160,""height"":169}","{""model"":""1""}"
frame8._o.png,1149553,{},9,1,"{""name"":""rect"",""x"":217,""y"":14,""width"":171,""height"":172}","{""model"":""1""}"
frame8._o.png,1149553,{},9,2,"{""name"":""rect"",""x"":446,""y"":10,""width"":168,""height"":165}","{""model"":""1""}"
frame8._o.png,1149553,{},9,3,"{""name"":""rect"",""x"":224,""y"":228,""width"":182,""height"":167}","{""model"":""1""}"
frame8._o.png,1149553,{},9,4,"{""name"":""rect"",""x"":461,""y"":223,""width"":170,""height"":170}","{""model"":""1""}"
frame8._o.png,1149553,{},9,5,"{""name"":""rect"",""x"":12,""y"":230,""width"":166,""height"":166}","{""model"":""1""}"
frame8._o.png,1149553,{},9,6,"{""name"":""rect"",""x"":18,""y"":460,""width"":172,""height"":160}","{""model"":""1""}"
frame8._o.png,1149553,{},9,7,"{""name"":""rect"",""x"":238,""y"":452,""width"":170,""height"":161}","{""model"":""1""}"
frame8._o.png,1149553,{},9,8,"{""name"":""rect"",""x"":464,""y"":454,""width"":166,""height"":165}","{""model"":""1""}"
frame7._o.png,1139795,{},9,0,"{""name"":""rect"",""x"":622,""y"":25,""width"":167,""height"":175}","{""model"":""1""}"
frame7._o.png,1139795,{},9,1,"{""name"":""rect"",""x"":842,""y"":17,""width"":175,""height"":177}","{""model"":""1""}"
frame7._o.png,1139795,{},9,2,"{""name"":""rect"",""x"":1069,""y"":16,""width"":168,""height"":172}","{""model"":""1""}"
frame7._o.png,1139795,{},9,3,"{""name"":""rect"",""x"":1080,""y"":232,""width"":168,""height"":171}","{""model"":""1""}"
frame7._o.png,1139795,{},9,4,"{""name"":""rect"",""x"":843,""y"":234,""width"":174,""height"":172}","{""model"":""1""}"
frame7._o.png,1139795,{},9,5,"{""name"":""rect"",""x"":623,""y"":236,""width"":172,""height"":169}","{""model"":""1""}"
frame7._o.png,1139795,{},9,6,"{""name"":""rect"",""x"":627,""y"":459,""width"":163,""height"":169}","{""model"":""1""}"
frame7._o.png,1139795,{},9,7,"{""name"":""rect"",""x"":843,""y"":456,""width"":173,""height"":173}","{""model"":""1""}"
frame7._o.png,1139795,{},9,8,"{""name"":""rect"",""x"":1074,""y"":468,""width"":164,""height"":163}","{""model"":""1""}"
frame6._o.png,1363698,{},8,0,"{""name"":""rect"",""x"":368,""y"":95,""width"":141,""height"":140}","{""model"":""0""}"
frame6._o.png,1363698,{},8,1,"{""name"":""rect"",""x"":555,""y"":98,""width"":141,""height"":136}","{""model"":""0""}"
frame6._o.png,1363698,{},8,2,"{""name"":""rect"",""x"":748,""y"":95,""width"":139,""height"":141}","{""model"":""0""}"
frame6._o.png,1363698,{},8,3,"{""name"":""rect"",""x"":746,""y"":298,""width"":136,""height"":133}","{""model"":""0""}"
frame6._o.png,1363698,{},8,4,"{""name"":""rect"",""x"":557,""y"":284,""width"":141,""height"":136}","{""model"":""0""}"
frame6._o.png,1363698,{},8,5,"{""name"":""rect"",""x"":366,""y"":282,""width"":142,""height"":140}","{""model"":""0""}"
frame6._o.png,1363698,{},8,6,"{""name"":""rect"",""x"":363,""y"":477,""width"":141,""height"":130}","{""model"":""0""}"
frame6._o.png,1363698,{},8,7,"{""name"":""rect"",""x"":551,""y"":478,""width"":141,""height"":140}","{""model"":""0""}"
frame5._o.png,1422456,{},8,0,"{""name"":""rect"",""x"":725,""y"":197,""width"":138,""height"":136}","{""model"":""0""}"
frame5._o.png,1422456,{},8,1,"{""name"":""rect"",""x"":916,""y"":197,""width"":139,""height"":139}","{""model"":""0""}"
frame5._o.png,1422456,{},8,2,"{""name"":""rect"",""x"":1109,""y"":199,""width"":138,""height"":142}","{""model"":""0""}"
frame5._o.png,1422456,{},8,3,"{""name"":""rect"",""x"":1099,""y"":397,""width"":140,""height"":137}","{""model"":""0""}"
frame5._o.png,1422456,{},8,4,"{""name"":""rect"",""x"":915,""y"":389,""width"":138,""height"":135}","{""model"":""0""}"
frame5._o.png,1422456,{},8,5,"{""name"":""rect"",""x"":721,""y"":386,""width"":136,""height"":131}","{""model"":""0""}"
frame5._o.png,1422456,{},8,6,"{""name"":""rect"",""x"":716,""y"":571,""width"":138,""height"":138}","{""model"":""0""}"
frame5._o.png,1422456,{},8,7,"{""name"":""rect"",""x"":905,""y"":583,""width"":141,""height"":135}","{""model"":""0""}"
frame4._o.png,1417511,{},8,0,"{""name"":""rect"",""x"":414,""y"":190,""width"":140,""height"":144}","{""model"":""0""}"
frame4._o.png,1417511,{},8,1,"{""name"":""rect"",""x"":224,""y"":192,""width"":144,""height"":141}","{""model"":""0""}"
frame4._o.png,1417511,{},8,2,"{""name"":""rect"",""x"":32,""y"":204,""width"":142,""height"":133}","{""model"":""0""}"
frame4._o.png,1417511,{},8,3,"{""name"":""rect"",""x"":47,""y"":383,""width"":127,""height"":140}","{""model"":""0""}"
frame4._o.png,1417511,{},8,4,"{""name"":""rect"",""x"":229,""y"":384,""width"":143,""height"":135}","{""model"":""0""}"
frame4._o.png,1417511,{},8,5,"{""name"":""rect"",""x"":418,""y"":387,""width"":142,""height"":134}","{""model"":""0""}"
